record_id,segment,value,tail_pattern
R-57903,standard,903,body
R-57904,standard,904,body
R-57905,priority,905,body
R-57906,standard,906,body
R-57907,standard,907,body
R-57908,standard,908,body
R-57909,standard,909,body
R-57910,priority,910,body
R-57911,standard,911,body
R-57912,standard,912,body
R-57913,standard,913,body
R-57914,standard,914,body
R-57915,priority,915,body
R-57916,standard,916,body
R-57917,standard,917,body
R-57918,standard,918,body
R-57919,standard,919,body
R-57920,priority,920,body
R-57921,standard,921,body
R-57922,standard,922,body
R-57923,standard,923,body
R-57924,standard,924,body
R-57925,priority,925,body
R-57926,standard,926,body
R-57927,standard,927,body
R-57928,standard,928,body
R-57929,standard,929,body
R-57930,priority,930,body
R-57931,standard,931,body
R-57932,standard,932,body
R-57933,standard,933,body
R-57934,standard,934,body
R-57935,priority,935,body
R-57936,standard,936,body
R-57937,standard,937,body
R-57938,standard,938,body
R-57939,standard,939,body
R-57940,priority,940,body
R-57941,standard,941,body
R-57942,standard,942,body
R-57943,standard,943,body
R-57944,standard,944,body
R-57945,priority,945,body
R-57946,standard,946,body
R-57947,standard,947,body
R-57948,standard,948,body
R-57949,standard,949,body
R-57950,priority,950,body
R-57951,standard,951,body
R-57952,standard,952,body
R-57953,standard,953,body
R-57954,standard,954,body
R-57955,priority,955,body
R-57956,standard,956,body
R-57957,standard,957,body
R-57958,standard,958,body
R-57959,standard,959,body
R-57960,priority,960,body
R-57961,standard,961,body
R-57962,standard,962,body
R-57963,standard,963,body
R-57964,standard,964,body
R-57965,priority,965,body
R-57966,standard,966,body
R-57967,standard,967,body
R-57968,standard,968,body
R-57969,standard,969,body
R-57970,priority,970,body
R-57971,standard,971,body
R-57972,standard,972,body
R-57973,standard,973,body
R-57974,standard,974,body
R-57975,priority,975,body
R-57976,standard,976,body
R-57977,standard,977,body
R-57978,standard,978,body
R-57979,standard,979,body
R-57980,priority,980,body
R-57981,standard,981,body
R-57982,standard,982,body
R-57983,standard,983,body
R-57984,standard,984,body
R-57985,priority,985,body
R-57986,standard,986,body
R-57987,standard,987,body
R-57988,standard,988,body
R-57989,standard,989,body
R-57990,priority,990,body
R-57991,standard,991,body
R-57992,standard,992,body
R-57993,standard,993,body
R-57994,standard,994,body
R-57995,priority,995,body
R-57996,standard,996,body
R-57997,standard,997,body
R-57998,standard,998,body
R-57999,standard,999,body
R-58000,priority,0,body
R-58001,standard,1,body
R-58002,standard,2,body
R-58003,standard,3,body
R-58004,standard,4,body
R-58005,priority,5,body
R-58006,standard,6,body
R-58007,standard,7,body
R-58008,standard,8,body
R-58009,standard,9,body
R-58010,priority,10,body
R-58011,standard,11,body
R-58012,standard,12,body
R-58013,standard,13,body
R-58014,standard,14,body
R-58015,priority,15,body
R-58016,standard,16,body
R-58017,standard,17,body
R-58018,standard,18,body
R-58019,standard,19,body
R-58020,priority,20,body
R-58021,standard,21,body
R-58022,standard,22,body
R-58023,standard,23,body
R-58024,standard,24,body
R-58025,priority,25,body
R-58026,standard,26,body
R-58027,standard,27,body
R-58028,standard,28,body
R-58029,standard,29,body
R-58030,priority,30,body
R-58031,standard,31,body
R-58032,standard,32,body
R-58033,standard,33,body
R-58034,standard,34,body
R-58035,priority,35,body
R-58036,standard,36,body
R-58037,standard,37,body
R-58038,standard,38,body
R-58039,standard,39,body
R-58040,priority,40,body
R-58041,standard,41,body
R-58042,standard,42,body
R-58043,standard,43,body
R-58044,standard,44,body
R-58045,priority,45,body
R-58046,standard,46,body
R-58047,standard,47,body
R-58048,standard,48,body
R-58049,standard,49,body
R-58050,priority,50,body
R-58051,standard,51,body
R-58052,standard,52,body
R-58053,standard,53,body
R-58054,standard,54,body
R-58055,priority,55,body
R-58056,standard,56,body
R-58057,standard,57,body
R-58058,standard,58,body
R-58059,standard,59,body
R-58060,priority,60,body
R-58061,standard,61,body
R-58062,standard,62,body
R-58063,standard,63,body
R-58064,standard,64,body
R-58065,priority,65,body
R-58066,standard,66,body
R-58067,standard,67,body
R-58068,standard,68,body
R-58069,standard,69,body
R-58070,priority,70,body
R-58071,standard,71,body
R-58072,standard,72,body
R-58073,standard,73,body
R-58074,standard,74,body
R-58075,priority,75,body
R-58076,standard,76,body
R-58077,standard,77,body
R-58078,standard,78,body
R-58079,standard,79,body
R-58080,priority,80,body
R-58081,standard,81,body
R-58082,standard,82,body
R-58083,standard,83,body
R-58084,standard,84,body
R-58085,priority,85,body
R-58086,standard,86,body
R-58087,standard,87,body
R-58088,standard,88,body
R-58089,standard,89,body
R-58090,priority,90,body
R-58091,standard,91,body
R-58092,standard,92,body
R-58093,standard,93,body
R-58094,standard,94,body
R-58095,priority,95,body
R-58096,standard,96,body
R-58097,standard,97,body
R-58098,standard,98,body
R-58099,standard,99,body
R-58100,priority,100,body
R-58101,standard,101,body
R-58102,standard,102,body
R-58103,standard,103,body
R-58104,standard,104,body
R-58105,priority,105,body
R-58106,standard,106,body
R-58107,standard,107,body
R-58108,standard,108,body
R-58109,standard,109,body
R-58110,priority,110,body
R-58111,standard,111,body
R-58112,standard,112,body
R-58113,standard,113,body
R-58114,standard,114,body
R-58115,priority,115,body
R-58116,standard,116,body
R-58117,standard,117,body
R-58118,standard,118,body
R-58119,standard,119,body
R-58120,priority,120,body
R-58121,standard,121,body
R-58122,standard,122,body
R-58123,standard,123,body
R-58124,standard,124,body
R-58125,priority,125,body
R-58126,standard,126,body
R-58127,standard,127,body
R-58128,standard,128,body
R-58129,standard,129,body
R-58130,priority,130,body
R-58131,standard,131,body
R-58132,standard,132,body
R-58133,standard,133,body
R-58134,standard,134,body
R-58135,priority,135,body
R-58136,standard,136,body
R-58137,standard,137,body
R-58138,standard,138,body
R-58139,standard,139,body
R-58140,priority,140,body
R-58141,standard,141,body
R-58142,standard,142,body
R-58143,standard,143,body
R-58144,standard,144,body
R-58145,priority,145,body
R-58146,standard,146,body
R-58147,standard,147,body
R-58148,standard,148,body
R-58149,standard,149,body
R-58150,priority,150,body
R-58151,standard,151,body
R-58152,standard,152,body
R-58153,standard,153,body
R-58154,standard,154,body
R-58155,priority,155,body
R-58156,standard,156,body
R-58157,standard,157,body
R-58158,standard,158,body
R-58159,standard,159,body
R-58160,priority,160,body
R-58161,standard,161,body
R-58162,standard,162,body
R-58163,standard,163,body
R-58164,standard,164,body
R-58165,priority,165,body
R-58166,standard,166,body
R-58167,standard,167,body
R-58168,standard,168,body
R-58169,standard,169,body
R-58170,priority,170,body
R-58171,standard,171,body
R-58172,standard,172,body
R-58173,standard,173,body
R-58174,standard,174,body
R-58175,priority,175,body
R-58176,standard,176,body
R-58177,standard,177,body
R-58178,standard,178,body
R-58179,standard,179,body
R-58180,priority,180,body
R-58181,standard,181,body
R-58182,standard,182,body
R-58183,standard,183,body
R-58184,standard,184,body
R-58185,priority,185,body
R-58186,standard,186,body
R-58187,standard,187,body
R-58188,standard,188,body
R-58189,standard,189,body
R-58190,priority,190,body
R-58191,standard,191,body
R-58192,standard,192,body
R-58193,standard,193,body
R-58194,standard,194,body
R-58195,priority,195,body
R-58196,standard,196,body
R-58197,standard,197,body
R-58198,standard,198,body
R-58199,standard,199,body
R-58200,priority,200,body
R-58201,standard,201,body
R-58202,standard,202,body
R-58203,standard,203,body
R-58204,standard,204,body
R-58205,priority,205,body
R-58206,standard,206,body
R-58207,standard,207,body
R-58208,standard,208,body
R-58209,standard,209,body
R-58210,priority,210,body
R-58211,standard,211,body
R-58212,standard,212,body
R-58213,standard,213,body
R-58214,standard,214,body
R-58215,priority,215,body
R-58216,standard,216,body
R-58217,standard,217,body
R-58218,standard,218,body
R-58219,standard,219,body
R-58220,priority,220,body
R-58221,standard,221,body
R-58222,standard,222,body
R-58223,standard,223,body
R-58224,standard,224,body
R-58225,priority,225,body
R-58226,standard,226,body
R-58227,standard,227,body
R-58228,standard,228,body
R-58229,standard,229,body
R-58230,priority,230,body
R-58231,standard,231,body
R-58232,standard,232,body
R-58233,standard,233,body
R-58234,standard,234,body
R-58235,priority,235,body
R-58236,standard,236,body
R-58237,standard,237,body
R-58238,standard,238,body
R-58239,standard,239,body
R-58240,priority,240,body
R-58241,standard,241,body
R-58242,standard,242,body
R-58243,standard,243,body
R-58244,standard,244,body
R-58245,priority,245,body
R-58246,standard,246,body
R-58247,standard,247,body
R-58248,standard,248,body
R-58249,standard,249,body
R-58250,priority,250,body
R-58251,standard,251,body
R-58252,standard,252,body
R-58253,standard,253,body
R-58254,standard,254,body
R-58255,priority,255,body
R-58256,standard,256,body
R-58257,standard,257,body
R-58258,standard,258,body
R-58259,standard,259,body
R-58260,priority,260,body
R-58261,standard,261,body
R-58262,standard,262,body
R-58263,standard,263,body
R-58264,standard,264,body
R-58265,priority,265,body
R-58266,standard,266,body
R-58267,standard,267,body
R-58268,standard,268,body
R-58269,standard,269,body
R-58270,priority,270,body
R-58271,standard,271,body
R-58272,standard,272,body
R-58273,standard,273,body
R-58274,standard,274,body
R-58275,priority,275,body
R-58276,standard,276,body
R-58277,standard,277,body
R-58278,standard,278,body
R-58279,standard,279,body
R-58280,priority,280,body
R-58281,standard,281,body
R-58282,standard,282,body
R-58283,standard,283,body
R-58284,standard,284,body
R-58285,priority,285,body
R-58286,standard,286,body
R-58287,standard,287,body
R-58288,standard,288,body
R-58289,standard,289,body
R-58290,priority,290,body
R-58291,standard,291,body
R-58292,standard,292,body
R-58293,standard,293,body
R-58294,standard,294,body
R-58295,priority,295,body
R-58296,standard,296,body
R-58297,standard,297,body
R-58298,standard,298,body
R-58299,standard,299,body
R-58300,priority,300,body
R-58301,standard,301,body
R-58302,standard,302,body
R-58303,standard,303,body
R-58304,standard,304,body
R-58305,priority,305,body
R-58306,standard,306,body
R-58307,standard,307,body
R-58308,standard,308,body
R-58309,standard,309,body
R-58310,priority,310,body
R-58311,standard,311,body
R-58312,standard,312,body
R-58313,standard,313,body
R-58314,standard,314,body
R-58315,priority,315,body
R-58316,standard,316,body
R-58317,standard,317,body
R-58318,standard,318,body
R-58319,standard,319,body
R-58320,priority,320,body
R-58321,standard,321,body
R-58322,standard,322,body
R-58323,standard,323,body
R-58324,standard,324,body
R-58325,priority,325,body
R-58326,standard,326,body
R-58327,standard,327,body
R-58328,standard,328,body
R-58329,standard,329,body
R-58330,priority,330,body
R-58331,standard,331,body
R-58332,standard,332,body
R-58333,standard,333,body
R-58334,standard,334,body
R-58335,priority,335,body
R-58336,standard,336,body
R-58337,standard,337,body
R-58338,standard,338,body
R-58339,standard,339,body
R-58340,priority,340,body
R-58341,standard,341,body
R-58342,standard,342,body
R-58343,standard,343,body
R-58344,standard,344,body
R-58345,priority,345,body
R-58346,standard,346,body
R-58347,standard,347,body
R-58348,standard,348,body
R-58349,standard,349,body
R-58350,priority,350,body
R-58351,standard,351,body
R-58352,standard,352,body
R-58353,standard,353,body
R-58354,standard,354,body
R-58355,priority,355,body
R-58356,standard,356,body
R-58357,standard,357,body
R-58358,standard,358,body
R-58359,standard,359,body
R-58360,priority,360,body
R-58361,standard,361,body
R-58362,standard,362,body
R-58363,standard,363,body
R-58364,standard,364,body
R-58365,priority,365,body
R-58366,standard,366,body
R-58367,standard,367,body
R-58368,standard,368,body
R-58369,standard,369,body
R-58370,priority,370,body
R-58371,standard,371,body
R-58372,standard,372,body
R-58373,standard,373,body
R-58374,standard,374,body
R-58375,priority,375,body
R-58376,standard,376,body
R-58377,standard,377,body
R-58378,standard,378,body
R-58379,standard,379,body
R-58380,priority,380,body
R-58381,standard,381,body
R-58382,standard,382,body
R-58383,standard,383,body
R-58384,standard,384,body
R-58385,priority,385,body
R-58386,standard,386,body
R-58387,standard,387,body
R-58388,standard,388,body
R-58389,standard,389,body
R-58390,priority,390,body
R-58391,standard,391,body
R-58392,standard,392,body
R-58393,standard,393,body
R-58394,standard,394,body
R-58395,priority,395,body
R-58396,standard,396,body
R-58397,standard,397,body
R-58398,standard,398,body
R-58399,standard,399,body
R-58400,priority,400,body
R-58401,standard,401,body
R-58402,standard,402,body
R-58403,standard,403,body
R-58404,standard,404,body
R-58405,priority,405,body
R-58406,standard,406,body
R-58407,standard,407,body
R-58408,standard,408,body
R-58409,standard,409,body
R-58410,priority,410,body
R-58411,standard,411,body
R-58412,standard,412,body
R-58413,standard,413,body
R-58414,standard,414,body
R-58415,priority,415,body
R-58416,standard,416,body
R-58417,standard,417,body
R-58418,standard,418,body
R-58419,standard,419,body
R-58420,priority,420,body
R-58421,standard,421,body
R-58422,standard,422,body
R-58423,standard,423,body
R-58424,standard,424,body
R-58425,priority,425,body
R-58426,standard,426,body
R-58427,standard,427,body
R-58428,standard,428,body
R-58429,standard,429,body
R-58430,priority,430,body
R-58431,standard,431,body
R-58432,standard,432,body
R-58433,standard,433,body
R-58434,standard,434,body
R-58435,priority,435,body
R-58436,standard,436,body
R-58437,standard,437,body
R-58438,standard,438,body
R-58439,standard,439,body
R-58440,priority,440,body
R-58441,standard,441,body
R-58442,standard,442,body
R-58443,standard,443,body
R-58444,standard,444,body
R-58445,priority,445,body
R-58446,standard,446,body
R-58447,standard,447,body
R-58448,standard,448,body
R-58449,standard,449,body
R-58450,priority,450,body
R-58451,standard,451,body
R-58452,standard,452,body
R-58453,standard,453,body
R-58454,standard,454,body
R-58455,priority,455,body
R-58456,standard,456,body
R-58457,standard,457,body
R-58458,standard,458,body
R-58459,standard,459,body
R-58460,priority,460,body
R-58461,standard,461,body
R-58462,standard,462,body
R-58463,standard,463,body
R-58464,standard,464,body
R-58465,priority,465,body
R-58466,standard,466,body
R-58467,standard,467,body
R-58468,standard,468,body
R-58469,standard,469,body
R-58470,priority,470,body
R-58471,standard,471,body
R-58472,standard,472,body
R-58473,standard,473,body
R-58474,standard,474,body
R-58475,priority,475,body
R-58476,standard,476,body
R-58477,standard,477,body
R-58478,standard,478,body
R-58479,standard,479,body
R-58480,priority,480,body
R-58481,standard,481,body
R-58482,standard,482,body
R-58483,standard,483,body
R-58484,standard,484,body
R-58485,priority,485,body
R-58486,standard,486,body
R-58487,standard,487,body
R-58488,standard,488,body
R-58489,standard,489,body
R-58490,priority,490,body
R-58491,standard,491,body
R-58492,standard,492,body
R-58493,standard,493,body
R-58494,standard,494,body
R-58495,priority,495,body
R-58496,standard,496,body
R-58497,standard,497,body
R-58498,standard,498,body
R-58499,standard,499,body
R-58500,priority,500,body
R-58501,standard,501,body
R-58502,standard,502,body
R-58503,standard,503,body
R-58504,standard,504,body
R-58505,priority,505,body
R-58506,standard,506,body
R-58507,standard,507,body
R-58508,standard,508,body
R-58509,standard,509,body
R-58510,priority,510,body
R-58511,standard,511,body
R-58512,standard,512,body
R-58513,standard,513,body
R-58514,standard,514,body
R-58515,priority,515,body
R-58516,standard,516,body
R-58517,standard,517,body
R-58518,standard,518,body
R-58519,standard,519,body
R-58520,priority,520,body
R-58521,standard,521,body
R-58522,standard,522,body
R-58523,standard,523,body
R-58524,standard,524,body
R-58525,priority,525,body
R-58526,standard,526,body
R-58527,standard,527,body
R-58528,standard,528,body
R-58529,standard,529,body
R-58530,priority,530,body
R-58531,standard,531,body
R-58532,standard,532,body
R-58533,standard,533,body
R-58534,standard,534,body
R-58535,priority,535,body
R-58536,standard,536,body
R-58537,standard,537,body
R-58538,standard,538,body
R-58539,standard,539,body
R-58540,priority,540,body
R-58541,standard,541,body
R-58542,standard,542,body
R-58543,standard,543,body
R-58544,standard,544,body
R-58545,priority,545,body
R-58546,standard,546,body
R-58547,standard,547,body
R-58548,standard,548,body
R-58549,standard,549,body
R-58550,priority,550,body
R-58551,standard,551,body
R-58552,standard,552,body
R-58553,standard,553,body
R-58554,standard,554,body
R-58555,priority,555,body
R-58556,standard,556,body
R-58557,standard,557,body
R-58558,standard,558,body
R-58559,standard,559,body
R-58560,priority,560,body
R-58561,standard,561,body
R-58562,standard,562,body
R-58563,standard,563,body
R-58564,standard,564,body
R-58565,priority,565,body
R-58566,standard,566,body
R-58567,standard,567,body
R-58568,standard,568,body
R-58569,standard,569,body
R-58570,priority,570,body
R-58571,standard,571,body
R-58572,standard,572,body
R-58573,standard,573,body
R-58574,standard,574,body
R-58575,priority,575,body
R-58576,standard,576,body
R-58577,standard,577,body
R-58578,standard,578,body
R-58579,standard,579,body
R-58580,priority,580,body
R-58581,standard,581,body
R-58582,standard,582,body
R-58583,standard,583,body
R-58584,standard,584,body
R-58585,priority,585,body
R-58586,standard,586,body
R-58587,standard,587,body
R-58588,standard,588,body
R-58589,standard,589,body
R-58590,priority,590,body
R-58591,standard,591,body
R-58592,standard,592,body
R-58593,standard,593,body
R-58594,standard,594,body
R-58595,priority,595,body
R-58596,standard,596,body
R-58597,standard,597,body
R-58598,standard,598,body
R-58599,standard,599,body
R-58600,priority,600,body
R-58601,standard,601,body
R-58602,standard,602,body
R-58603,standard,603,body
R-58604,standard,604,body
R-58605,priority,605,body
R-58606,standard,606,body
R-58607,standard,607,body
R-58608,standard,608,body
R-58609,standard,609,body
R-58610,priority,610,body
R-58611,standard,611,body
R-58612,standard,612,body
R-58613,standard,613,body
R-58614,standard,614,body
R-58615,priority,615,body
R-58616,standard,616,body
R-58617,standard,617,body
R-58618,standard,618,body
R-58619,standard,619,body
R-58620,priority,620,body
R-58621,standard,621,body
R-58622,standard,622,body
R-58623,standard,623,body
R-58624,standard,624,body
R-58625,priority,625,body
R-58626,standard,626,body
R-58627,standard,627,body
R-58628,standard,628,body
R-58629,standard,629,body
R-58630,priority,630,body
R-58631,standard,631,body
R-58632,standard,632,body
R-58633,standard,633,body
R-58634,standard,634,body
R-58635,priority,635,body
R-58636,standard,636,body
R-58637,standard,637,body
R-58638,standard,638,body
R-58639,standard,639,body
R-58640,priority,640,body
R-58641,standard,641,body
R-58642,standard,642,body
R-58643,standard,643,body
R-58644,standard,644,body
R-58645,priority,645,body
R-58646,standard,646,body
R-58647,standard,647,body
R-58648,standard,648,body
R-58649,standard,649,body
R-58650,priority,650,body
R-58651,standard,651,body
R-58652,standard,652,body
R-58653,standard,653,body
R-58654,standard,654,body
R-58655,priority,655,body
R-58656,standard,656,body
R-58657,standard,657,body
R-58658,standard,658,body
R-58659,standard,659,body
R-58660,priority,660,body
R-58661,standard,661,body
R-58662,standard,662,body
R-58663,standard,663,body
R-58664,standard,664,body
R-58665,priority,665,body
R-58666,standard,666,body
R-58667,standard,667,body
R-58668,standard,668,body
R-58669,standard,669,body
R-58670,priority,670,body
R-58671,standard,671,body
R-58672,standard,672,body
R-58673,standard,673,body
R-58674,standard,674,body
R-58675,priority,675,body
R-58676,standard,676,body
R-58677,standard,677,body
R-58678,standard,678,body
R-58679,standard,679,body
R-58680,priority,680,body
R-58681,standard,681,body
R-58682,standard,682,body
R-58683,standard,683,body
R-58684,standard,684,body
R-58685,priority,685,body
R-58686,standard,686,body
R-58687,standard,687,body
R-58688,standard,688,body
R-58689,standard,689,body
R-58690,priority,690,body
R-58691,standard,691,body
R-58692,standard,692,body
R-58693,standard,693,body
R-58694,standard,694,body
R-58695,priority,695,body
R-58696,standard,696,body
R-58697,standard,697,body
R-58698,standard,698,body
R-58699,standard,699,body
R-58700,priority,700,body
R-58701,standard,701,body
R-58702,standard,702,body
R-58703,standard,703,body
R-58704,standard,704,body
R-58705,priority,705,body
R-58706,standard,706,body
R-58707,standard,707,body
R-58708,standard,708,body
R-58709,standard,709,body
R-58710,priority,710,body
R-58711,standard,711,body
R-58712,standard,712,body
R-58713,standard,713,body
R-58714,standard,714,body
R-58715,priority,715,body
R-58716,standard,716,body
R-58717,standard,717,body
R-58718,standard,718,body
R-58719,standard,719,body
R-58720,priority,720,body
R-58721,standard,721,body
R-58722,standard,722,body
R-58723,standard,723,body
R-58724,standard,724,body
R-58725,priority,725,body
R-58726,standard,726,body
R-58727,standard,727,body
R-58728,standard,728,body
R-58729,standard,729,body
R-58730,priority,730,body
R-58731,standard,731,body
R-58732,standard,732,body
R-58733,standard,733,body
R-58734,standard,734,body
R-58735,priority,735,body
R-58736,standard,736,body
R-58737,standard,737,body
R-58738,standard,738,body
R-58739,standard,739,body
R-58740,priority,740,body
R-58741,standard,741,body
R-58742,standard,742,body
R-58743,standard,743,body
R-58744,standard,744,body
R-58745,priority,745,body
R-58746,standard,746,body
R-58747,standard,747,body
R-58748,standard,748,body
R-58749,standard,749,body
R-58750,priority,750,body
R-58751,standard,751,body
R-58752,standard,752,body
R-58753,standard,753,body
R-58754,standard,754,body
R-58755,priority,755,body
R-58756,standard,756,body
R-58757,standard,757,body
R-58758,standard,758,body
R-58759,standard,759,body
R-58760,priority,760,body
R-58761,standard,761,body
R-58762,standard,762,body
R-58763,standard,763,body
R-58764,standard,764,body
R-58765,priority,765,body
R-58766,standard,766,body
R-58767,standard,767,body
R-58768,standard,768,body
R-58769,standard,769,body
R-58770,priority,770,body
R-58771,standard,771,body
R-58772,standard,772,body
R-58773,standard,773,body
R-58774,standard,774,body
R-58775,priority,775,body
R-58776,standard,776,body
R-58777,standard,777,body
R-58778,standard,778,body
R-58779,standard,779,body
R-58780,priority,780,body
R-58781,standard,781,body
R-58782,standard,782,body
R-58783,standard,783,body
R-58784,standard,784,body
R-58785,priority,785,body
R-58786,standard,786,body
R-58787,standard,787,body
R-58788,standard,788,body
R-58789,standard,789,body
R-58790,priority,790,body
R-58791,standard,791,body
R-58792,standard,792,body
R-58793,standard,793,body
R-58794,standard,794,body
R-58795,priority,795,body
R-58796,standard,796,body
R-58797,standard,797,body
R-58798,standard,798,body
R-58799,standard,799,body
R-58800,priority,800,body
R-58801,standard,801,body
R-58802,standard,802,body
R-58803,standard,803,body
R-58804,standard,804,body
R-58805,priority,805,body
R-58806,standard,806,body
R-58807,standard,807,body
R-58808,standard,808,body
R-58809,standard,809,body
R-58810,priority,810,body
R-58811,standard,811,body
R-58812,standard,812,body
R-58813,standard,813,body
R-58814,standard,814,body
R-58815,priority,815,body
R-58816,standard,816,body
R-58817,standard,817,body
R-58818,standard,818,body
R-58819,standard,819,body
R-58820,priority,820,body
R-58821,standard,821,body
R-58822,standard,822,body
R-58823,standard,823,body
R-58824,standard,824,body
R-58825,priority,825,body
R-58826,standard,826,body
R-58827,standard,827,body
R-58828,standard,828,body
R-58829,standard,829,body
R-58830,priority,830,body
R-58831,standard,831,body
R-58832,standard,832,body
R-58833,standard,833,body
R-58834,standard,834,body
R-58835,priority,835,body
R-58836,standard,836,body
R-58837,standard,837,body
R-58838,standard,838,body
R-58839,standard,839,body
R-58840,priority,840,body
R-58841,standard,841,body
R-58842,standard,842,body
R-58843,standard,843,body
R-58844,standard,844,body
R-58845,priority,845,body
R-58846,standard,846,body
R-58847,standard,847,body
R-58848,standard,848,body
R-58849,standard,849,body
R-58850,priority,850,body
R-58851,standard,851,body
R-58852,standard,852,body
R-58853,standard,853,body
R-58854,standard,854,body
R-58855,priority,855,body
R-58856,standard,856,body
R-58857,standard,857,body
R-58858,standard,858,body
R-58859,standard,859,body
R-58860,priority,860,body
R-58861,standard,861,body
R-58862,standard,862,body
R-58863,standard,863,body
R-58864,standard,864,body
R-58865,priority,865,body
R-58866,standard,866,body
R-58867,standard,867,body
R-58868,standard,868,body
R-58869,standard,869,body
R-58870,priority,870,body
R-58871,standard,871,body
R-58872,standard,872,body
R-58873,standard,873,body
R-58874,standard,874,body
R-58875,priority,875,body
R-58876,standard,876,body
R-58877,standard,877,body
R-58878,standard,878,body
R-58879,standard,879,body
R-58880,priority,880,body
R-58881,standard,881,body
R-58882,standard,882,body
R-58883,standard,883,body
R-58884,standard,884,body
R-58885,priority,885,body
R-58886,standard,886,body
R-58887,standard,887,body
R-58888,standard,888,body
R-58889,standard,889,body
R-58890,priority,890,body
R-58891,standard,891,body
R-58892,standard,892,body
R-58893,standard,893,body
R-58894,standard,894,body
R-58895,priority,895,body
R-58896,standard,896,body
R-58897,standard,897,body
R-58898,standard,898,body
R-58899,standard,899,body
R-58900,priority,900,body
R-58901,standard,901,body
R-58902,standard,902,body
R-58903,standard,903,body
R-58904,standard,904,body
R-58905,priority,905,body
R-58906,standard,906,body
R-58907,standard,907,body
R-58908,standard,908,body
R-58909,standard,909,body
R-58910,priority,910,body
R-58911,standard,911,body
R-58912,standard,912,body
R-58913,standard,913,body
R-58914,standard,914,body
R-58915,priority,915,body
R-58916,standard,916,body
R-58917,standard,917,body
R-58918,standard,918,body
R-58919,standard,919,body
R-58920,priority,920,body
R-58921,standard,921,body
R-58922,standard,922,body
R-58923,standard,923,body
R-58924,standard,924,body
R-58925,priority,925,body
R-58926,standard,926,body
R-58927,standard,927,body
R-58928,standard,928,body
R-58929,standard,929,body
R-58930,priority,930,body
R-58931,standard,931,body
R-58932,standard,932,body
R-58933,standard,933,body
R-58934,standard,934,body
R-58935,priority,935,body
R-58936,standard,936,body
R-58937,standard,937,body
R-58938,standard,938,body
R-58939,standard,939,body
R-58940,priority,940,body
R-58941,standard,941,body
R-58942,standard,942,body
R-58943,standard,943,body
R-58944,standard,944,body
R-58945,priority,945,body
R-58946,standard,946,body
R-58947,standard,947,body
R-58948,standard,948,body
R-58949,standard,949,body
R-58950,priority,950,body
R-58951,standard,951,body
R-58952,standard,952,body
R-58953,standard,953,body
R-58954,standard,954,body
R-58955,priority,955,body
R-58956,standard,956,body
R-58957,standard,957,body
R-58958,standard,958,body
R-58959,standard,959,body
R-58960,priority,960,body
R-58961,standard,961,body
R-58962,standard,962,body
R-58963,standard,963,body
R-58964,standard,964,body
R-58965,priority,965,body
R-58966,standard,966,body
R-58967,standard,967,body
R-58968,standard,968,body
R-58969,standard,969,body
R-58970,priority,970,body
R-58971,standard,971,body
R-58972,standard,972,body
R-58973,standard,973,body
R-58974,standard,974,body
R-58975,priority,975,body
R-58976,standard,976,body
R-58977,standard,977,body
R-58978,standard,978,body
R-58979,standard,979,body
R-58980,priority,980,body
R-58981,standard,981,body
R-58982,standard,982,body
R-58983,standard,983,body
R-58984,standard,984,body
R-58985,priority,985,body
R-58986,standard,986,body
R-58987,standard,987,body
R-58988,standard,988,body
R-58989,standard,989,body
R-58990,priority,990,body
R-58991,standard,991,body
R-58992,standard,992,body
R-58993,standard,993,body
R-58994,standard,994,body
R-58995,priority,995,body
R-58996,standard,996,body
R-58997,standard,997,body
R-58998,standard,998,body
R-58999,standard,999,body
R-59000,priority,0,tail
R-59001,standard,1,tail
R-59002,standard,2,tail
R-59003,standard,3,tail
R-59004,standard,4,tail
R-59005,priority,5,tail
R-59006,standard,6,tail
R-59007,standard,7,tail
R-59008,standard,8,tail
R-59009,standard,9,tail
R-59010,priority,10,tail
R-59011,standard,11,tail
R-59012,standard,12,tail
R-59013,standard,13,tail
R-59014,standard,14,tail
R-59015,priority,15,tail
R-59016,standard,16,tail
R-59017,standard,17,tail
R-59018,standard,18,tail
R-59019,standard,19,tail
R-59020,priority,20,tail
R-59021,standard,21,tail
R-59022,standard,22,tail
R-59023,standard,23,tail
R-59024,standard,24,tail
R-59025,priority,25,tail
R-59026,standard,26,tail
R-59027,standard,27,tail
R-59028,standard,28,tail
R-59029,standard,29,tail
R-59030,priority,30,tail
R-59031,standard,31,tail
R-59032,standard,32,tail
R-59033,standard,33,tail
R-59034,standard,34,tail
R-59035,priority,35,tail
R-59036,standard,36,tail
R-59037,standard,37,tail
R-59038,standard,38,tail
R-59039,standard,39,tail
R-59040,priority,40,tail
R-59041,standard,41,tail
R-59042,standard,42,tail
R-59043,standard,43,tail
R-59044,standard,44,tail
R-59045,priority,45,tail
R-59046,standard,46,tail
R-59047,standard,47,tail
R-59048,standard,48,tail
R-59049,standard,49,tail
R-59050,priority,50,tail
R-59051,standard,51,tail
R-59052,standard,52,tail
R-59053,standard,53,tail
R-59054,standard,54,tail
R-59055,priority,55,tail
R-59056,standard,56,tail
R-59057,standard,57,tail
R-59058,standard,58,tail
R-59059,standard,59,tail
R-59060,priority,60,tail
R-59061,standard,61,tail
R-59062,standard,62,tail
